39	1	1	-0.011796021901546216	fill_color=red
39	1001	1001	0.03720397809845383	fill_color=blue
39	2001	2001	0.01820397809845381	fill_color=blue
39	3001	3001	0.08120397809845381	fill_color=blue
39	4001	4001	0.021203978098453813	fill_color=blue
39	5001	5001	0.01720397809845381	fill_color=blue
39	6001	6001	0.053203978098453786	fill_color=blue
39	7001	7001	0.04120397809845383	fill_color=blue
39	8001	8001	-0.12479602190154615	fill_color=red
39	9001	9001	-0.0567960219015462	fill_color=red
39	10001	10001	-0.03279602190154618	fill_color=red
39	11001	11001	-0.039796021901546186	fill_color=red
39	12001	12001	0.014203978098453807	fill_color=blue
39	13001	13001	-0.009796021901546215	fill_color=red
39	14001	14001	0.005203978098453799	fill_color=blue
39	15001	15001	0.0732039780984538	fill_color=blue
39	16001	16001	0.03920397809845383	fill_color=blue
39	17001	17001	0.02820397809845382	fill_color=blue
39	18001	18001	0.00020397809845379422	fill_color=blue
39	19001	19001	-0.0577960219015462	fill_color=red
39	20001	20001	-0.0527960219015462	fill_color=red
39	21001	21001	-0.06479602190154621	fill_color=red
39	22001	22001	0.045203978098453834	fill_color=blue
39	23001	23001	0.04620397809845378	fill_color=blue
39	24001	24001	0.012203978098453805	fill_color=blue
39	25001	25001	-0.04479602190154619	fill_color=red
39	26001	26001	-0.0557960219015462	fill_color=red
39	27001	27001	-0.00479602190154621	fill_color=red
39	28001	28001	-0.03579602190154618	fill_color=red
39	29001	29001	-0.0017960219015462076	fill_color=red
39	30001	30001	0.009203978098453802	fill_color=blue
39	31001	31001	-0.051796021901546196	fill_color=red
39	32001	32001	-0.014796021901546219	fill_color=red
39	33001	33001	-0.006796021901546212	fill_color=red
39	34001	34001	-0.02179602190154617	fill_color=red
39	35001	35001	-0.00479602190154621	fill_color=red
39	36001	36001	0.005203978098453799	fill_color=blue
39	37001	37001	-0.04379602190154619	fill_color=red
39	38001	38001	0.04620397809845378	fill_color=blue
39	39001	39001	0.00020397809845379422	fill_color=blue
39	40001	40001	-0.014796021901546219	fill_color=red
39	41001	41001	0.04020397809845383	fill_color=blue
39	42001	42001	-0.011796021901546216	fill_color=red
39	43001	43001	-0.03379602190154618	fill_color=red
39	44001	44001	0.014203978098453807	fill_color=blue
39	45001	45001	-0.028796021901546176	fill_color=red
39	46001	46001	-0.04679602190154619	fill_color=red
39	47001	47001	-0.08979602190154623	fill_color=red
39	48001	48001	-0.12079602190154615	fill_color=red
39	49001	49001	0.034203978098453824	fill_color=blue
39	50001	50001	-0.014796021901546219	fill_color=red
39	51001	51001	0.03220397809845382	fill_color=blue
39	52001	52001	0.015203978098453808	fill_color=blue
39	53001	53001	-0.008796021901546214	fill_color=red
39	54001	54001	-0.0557960219015462	fill_color=red
39	55001	55001	-0.0527960219015462	fill_color=red
39	56001	56001	0.004203978098453798	fill_color=blue
39	57001	57001	-0.0577960219015462	fill_color=red
39	58001	58001	-0.017796021901546166	fill_color=red
39	59001	59001	-0.029796021901546177	fill_color=red
39	60001	60001	0.013203978098453806	fill_color=blue
39	61001	61001	-0.0017960219015462076	fill_color=red
39	62001	62001	0.04320397809845383	fill_color=blue
39	63001	63001	-0.048796021901546194	fill_color=red
39	64001	64001	-0.03579602190154618	fill_color=red
39	65001	65001	-0.0577960219015462	fill_color=red
39	66001	66001	0.013203978098453806	fill_color=blue
39	67001	67001	-0.09279602190154623	fill_color=red
39	68001	68001	0.0072039780984538004	fill_color=blue
39	69001	69001	-0.006796021901546212	fill_color=red
39	70001	70001	0.05820397809845379	fill_color=blue
39	71001	71001	0.025203978098453816	fill_color=blue
39	72001	72001	0.00020397809845379422	fill_color=blue
39	73001	73001	-0.02079602190154617	fill_color=red
39	74001	74001	0.023203978098453815	fill_color=blue
39	75001	75001	0.012203978098453805	fill_color=blue
39	76001	76001	-0.014796021901546219	fill_color=red
39	77001	77001	-0.0017960219015462076	fill_color=red
39	78001	78001	-0.03579602190154618	fill_color=red
39	79001	79001	-0.019796021901546168	fill_color=red
39	80001	80001	-0.013796021901546218	fill_color=red
39	81001	81001	-0.048796021901546194	fill_color=red
39	82001	82001	0.026203978098453817	fill_color=blue
39	83001	83001	0.021203978098453813	fill_color=blue
39	84001	84001	0.034203978098453824	fill_color=blue
39	85001	85001	-0.010796021901546216	fill_color=red
39	86001	86001	-0.011796021901546216	fill_color=red
39	87001	87001	-0.028796021901546176	fill_color=red
39	88001	88001	0.051203978098453784	fill_color=blue
39	89001	89001	-0.028796021901546176	fill_color=red
39	90001	90001	0.051203978098453784	fill_color=blue
39	91001	91001	0.021203978098453813	fill_color=blue
39	92001	92001	-0.024796021901546172	fill_color=red
39	93001	93001	0.01920397809845381	fill_color=blue
39	94001	94001	0.033203978098453824	fill_color=blue
39	95001	95001	-0.04579602190154619	fill_color=red
39	96001	96001	0.05020397809845378	fill_color=blue
39	97001	97001	0.01920397809845381	fill_color=blue
39	98001	98001	0.005203978098453799	fill_color=blue
39	99001	99001	0.003203978098453797	fill_color=blue
39	100001	100001	-0.02379602190154617	fill_color=red
39	101001	101001	-0.012796021901546217	fill_color=red
39	102001	102001	0.01820397809845381	fill_color=blue
39	103001	103001	0.002203978098453796	fill_color=blue
39	104001	104001	-0.01579602190154622	fill_color=red
39	105001	105001	-0.06379602190154621	fill_color=red
39	106001	106001	-0.005796021901546211	fill_color=red
39	107001	107001	-0.04179602190154619	fill_color=red
39	108001	108001	0.052203978098453785	fill_color=blue
39	109001	109001	0.051203978098453784	fill_color=blue
39	110001	110001	-0.005796021901546211	fill_color=red
39	111001	111001	-0.0007960219015462067	fill_color=red
39	112001	112001	-0.0037960219015462093	fill_color=red
39	113001	113001	-0.017796021901546166	fill_color=red
39	114001	114001	-0.010796021901546216	fill_color=red
39	115001	115001	-0.04779602190154619	fill_color=red
39	116001	116001	-0.07479602190154622	fill_color=red
39	117001	117001	-0.008796021901546214	fill_color=red
39	118001	118001	-0.010796021901546216	fill_color=red
39	119001	119001	0.014203978098453807	fill_color=blue
39	120001	120001	0.04320397809845383	fill_color=blue
39	121001	121001	0.04320397809845383	fill_color=blue
39	122001	122001	0.0062039780984537996	fill_color=blue
39	123001	123001	-0.009796021901546215	fill_color=red
39	124001	124001	0.01820397809845381	fill_color=blue
39	125001	125001	0.024203978098453816	fill_color=blue
39	126001	126001	-0.06579602190154621	fill_color=red
39	127001	127001	-0.03279602190154618	fill_color=red
39	128001	128001	-0.04579602190154619	fill_color=red
39	129001	129001	0.011203978098453804	fill_color=blue
39	130001	130001	-0.006796021901546212	fill_color=red
39	131001	131001	-0.011796021901546216	fill_color=red
39	132001	132001	-0.02279602190154617	fill_color=red
39	133001	133001	-0.0007960219015462067	fill_color=red
39	134001	134001	-0.10079602190154624	fill_color=red
39	135001	135001	-0.0527960219015462	fill_color=red
39	136001	136001	0.008203978098453801	fill_color=blue
39	137001	137001	-0.014796021901546219	fill_color=red
39	138001	138001	-0.03679602190154618	fill_color=red
39	139001	139001	-0.049796021901546195	fill_color=red
39	140001	140001	0.027203978098453818	fill_color=blue
39	141001	141001	0.04620397809845378	fill_color=blue
39	142001	142001	-0.02079602190154617	fill_color=red
39	143001	143001	-0.016796021901546165	fill_color=red
39	144001	144001	-0.0557960219015462	fill_color=red
39	145001	145001	0.004203978098453798	fill_color=blue
39	146001	146001	-0.018796021901546167	fill_color=red
39	147001	147001	0.031203978098453822	fill_color=blue
39	148001	148001	-0.016796021901546165	fill_color=red
39	149001	149001	-0.008796021901546214	fill_color=red
39	150001	150001	-0.0567960219015462	fill_color=red
39	151001	151001	0.025203978098453816	fill_color=blue
39	152001	152001	-0.029796021901546177	fill_color=red
39	153001	153001	-0.0007960219015462067	fill_color=red
39	154001	154001	0.010203978098453803	fill_color=blue
39	155001	155001	-0.0037960219015462093	fill_color=red
39	156001	156001	-0.016796021901546165	fill_color=red
39	157001	157001	-0.029796021901546177	fill_color=red
39	158001	158001	-0.014796021901546219	fill_color=red
39	159001	159001	-0.02279602190154617	fill_color=red
39	160001	160001	0.05820397809845379	fill_color=blue
39	161001	161001	0.010203978098453803	fill_color=blue
39	162001	162001	-0.02079602190154617	fill_color=red
39	163001	163001	-0.009796021901546215	fill_color=red
39	164001	164001	-0.0037960219015462093	fill_color=red
39	165001	165001	-0.0037960219015462093	fill_color=red
39	166001	166001	0.05520397809845379	fill_color=blue
39	167001	167001	0.02920397809845382	fill_color=blue
39	168001	168001	-0.025796021901546173	fill_color=red
39	169001	169001	-0.016796021901546165	fill_color=red
39	170001	170001	-0.0037960219015462093	fill_color=red
39	171001	171001	0.0072039780984538004	fill_color=blue
39	172001	172001	0.015203978098453808	fill_color=blue
39	173001	173001	0.004203978098453798	fill_color=blue
39	174001	174001	0.008203978098453801	fill_color=blue
39	175001	175001	0.0062039780984537996	fill_color=blue
39	176001	176001	0.03920397809845383	fill_color=blue
39	177001	177001	0.027203978098453818	fill_color=blue
39	178001	178001	0.04420397809845383	fill_color=blue
39	179001	179001	0.023203978098453815	fill_color=blue
39	180001	180001	0.023203978098453815	fill_color=blue
39	181001	181001	-0.017796021901546166	fill_color=red
39	182001	182001	0.00020397809845379422	fill_color=blue
39	183001	183001	0.008203978098453801	fill_color=blue
39	184001	184001	0.004203978098453798	fill_color=blue
39	185001	185001	0.022203978098453814	fill_color=blue
39	186001	186001	0.0662039780984538	fill_color=blue
39	187001	187001	-0.061796021901546205	fill_color=red
39	188001	188001	-0.02279602190154617	fill_color=red
39	189001	189001	0.045203978098453834	fill_color=blue
39	190001	190001	0.04620397809845378	fill_color=blue
39	191001	191001	0.031203978098453822	fill_color=blue
39	192001	192001	0.045203978098453834	fill_color=blue
39	193001	193001	0.0632039780984538	fill_color=blue
39	194001	194001	0.05020397809845378	fill_color=blue
39	195001	195001	0.00020397809845379422	fill_color=blue
39	196001	196001	-0.050796021901546196	fill_color=red
39	197001	197001	0.008203978098453801	fill_color=blue
39	198001	198001	-0.011796021901546216	fill_color=red
39	199001	199001	-0.02179602190154617	fill_color=red
39	200001	200001	-0.03579602190154618	fill_color=red
39	201001	201001	-0.04279602190154619	fill_color=red
39	202001	202001	-0.050796021901546196	fill_color=red
39	203001	203001	-0.09679602190154624	fill_color=red
39	204001	204001	0.020203978098453812	fill_color=blue
39	205001	205001	-0.03379602190154618	fill_color=red
39	206001	206001	0.014203978098453807	fill_color=blue
39	207001	207001	-0.04579602190154619	fill_color=red
39	208001	208001	0.008203978098453801	fill_color=blue
39	209001	209001	0.011203978098453804	fill_color=blue
39	210001	210001	-0.01579602190154622	fill_color=red
39	211001	211001	-0.008796021901546214	fill_color=red
39	212001	212001	0.009203978098453802	fill_color=blue
39	213001	213001	-0.0027960219015462084	fill_color=red
39	214001	214001	-0.04679602190154619	fill_color=red
39	215001	215001	0.01720397809845381	fill_color=blue
39	216001	216001	-0.019796021901546168	fill_color=red
39	217001	217001	-0.06479602190154621	fill_color=red
39	218001	218001	-0.03479602190154618	fill_color=red
39	219001	219001	-0.08579602190154623	fill_color=red
39	220001	220001	-0.027796021901546175	fill_color=red
39	221001	221001	-0.014796021901546219	fill_color=red
39	222001	222001	0.014203978098453807	fill_color=blue
39	223001	223001	0.011203978098453804	fill_color=blue
39	224001	224001	-0.025796021901546173	fill_color=red
39	225001	225001	-0.019796021901546168	fill_color=red
39	226001	226001	0.0722039780984538	fill_color=blue
39	227001	227001	0.04720397809845378	fill_color=blue
39	228001	228001	-0.030796021901546178	fill_color=red
39	229001	229001	-0.051796021901546196	fill_color=red
39	230001	230001	-0.07579602190154622	fill_color=red
39	231001	231001	-0.03479602190154618	fill_color=red
39	232001	232001	-0.06879602190154621	fill_color=red
39	233001	233001	-0.13679602190154616	fill_color=red
39	234001	234001	-0.09879602190154624	fill_color=red
39	235001	235001	-0.0627960219015462	fill_color=red
39	236001	236001	-0.10179602190154624	fill_color=red
39	237001	237001	-0.08879602190154623	fill_color=red
39	238001	238001	-0.059796021901546204	fill_color=red
39	239001	239001	0.0072039780984538004	fill_color=blue
39	240001	240001	-0.03579602190154618	fill_color=red
39	241001	241001	0.05920397809845379	fill_color=blue
39	242001	242001	0.021203978098453813	fill_color=blue
39	243001	243001	0.015203978098453808	fill_color=blue
39	244001	244001	-0.011796021901546216	fill_color=red
39	245001	245001	0.012203978098453805	fill_color=blue
39	246001	246001	0.04120397809845383	fill_color=blue
39	247001	247001	0.031203978098453822	fill_color=blue
39	248001	248001	-0.050796021901546196	fill_color=red
39	249001	249001	-0.0627960219015462	fill_color=red
39	250001	250001	-0.09379602190154623	fill_color=red
39	251001	251001	0.008203978098453801	fill_color=blue
39	252001	252001	0.03820397809845383	fill_color=blue
39	253001	253001	0.024203978098453816	fill_color=blue
39	254001	254001	0.0072039780984538004	fill_color=blue
39	255001	255001	-0.012796021901546217	fill_color=red
39	256001	256001	0.0062039780984537996	fill_color=blue
39	257001	257001	-0.0027960219015462084	fill_color=red
39	258001	258001	-0.02179602190154617	fill_color=red
39	259001	259001	0.011203978098453804	fill_color=blue
39	260001	260001	-0.07979602190154622	fill_color=red
39	261001	261001	-0.029796021901546177	fill_color=red
39	262001	262001	-0.03379602190154618	fill_color=red
39	263001	263001	0.008203978098453801	fill_color=blue
39	264001	264001	-0.02379602190154617	fill_color=red
39	265001	265001	-0.04179602190154619	fill_color=red
39	266001	266001	0.014203978098453807	fill_color=blue
39	267001	267001	-0.030796021901546178	fill_color=red
39	268001	268001	-0.04079602190154619	fill_color=red
39	269001	269001	-0.017796021901546166	fill_color=red
39	270001	270001	-0.0037960219015462093	fill_color=red
39	271001	271001	-0.0557960219015462	fill_color=red
39	272001	272001	-0.038796021901546185	fill_color=red
39	273001	273001	-0.04779602190154619	fill_color=red
39	274001	274001	0.022203978098453814	fill_color=blue
39	275001	275001	0.0012039780984537951	fill_color=blue
39	276001	276001	0.034203978098453824	fill_color=blue
39	277001	277001	-0.024796021901546172	fill_color=red
39	278001	278001	-0.0527960219015462	fill_color=red
39	279001	279001	-0.02179602190154617	fill_color=red
39	280001	280001	-0.012796021901546217	fill_color=red
39	281001	281001	-0.0537960219015462	fill_color=red
39	282001	282001	0.04620397809845378	fill_color=blue
39	283001	283001	-0.0567960219015462	fill_color=red
39	284001	284001	0.004203978098453798	fill_color=blue
39	285001	285001	0.00020397809845379422	fill_color=blue
39	286001	286001	-0.025796021901546173	fill_color=red
39	287001	287001	-0.060796021901546204	fill_color=red
39	288001	288001	0.01820397809845381	fill_color=blue
39	289001	289001	-0.0027960219015462084	fill_color=red
39	290001	290001	0.024203978098453816	fill_color=blue
39	291001	291001	-0.016796021901546165	fill_color=red
39	292001	292001	-0.005796021901546211	fill_color=red
39	293001	293001	-0.012796021901546217	fill_color=red
39	294001	294001	-0.019796021901546168	fill_color=red
39	295001	295001	0.010203978098453803	fill_color=blue
39	296001	296001	0.023203978098453815	fill_color=blue
39	297001	297001	-0.01579602190154622	fill_color=red
39	298001	298001	-0.0037960219015462093	fill_color=red
39	299001	299001	0.053203978098453786	fill_color=blue
39	300001	300001	0.0072039780984538004	fill_color=blue
39	301001	301001	-0.02379602190154617	fill_color=red
39	302001	302001	0.00020397809845379422	fill_color=blue
39	303001	303001	0.005203978098453799	fill_color=blue
39	304001	304001	-0.07779602190154622	fill_color=red
39	305001	305001	-0.03379602190154618	fill_color=red
39	306001	306001	-0.037796021901546184	fill_color=red
39	307001	307001	-0.11679602190154614	fill_color=red
39	308001	308001	-0.14879602190154617	fill_color=red
39	309001	309001	-0.03679602190154618	fill_color=red
39	310001	310001	-0.07379602190154622	fill_color=red
39	311001	311001	-0.026796021901546174	fill_color=red
39	312001	312001	-0.04079602190154619	fill_color=red
39	313001	313001	0.0642039780984538	fill_color=blue
39	314001	314001	-0.029796021901546177	fill_color=red
39	315001	315001	0.01620397809845381	fill_color=blue
39	316001	316001	-0.0017960219015462076	fill_color=red
39	317001	317001	-0.0527960219015462	fill_color=red
39	318001	318001	0.020203978098453812	fill_color=blue
39	319001	319001	-0.02079602190154617	fill_color=red
